"pais","nacionalidad","estado","ciudad"
"Romania","Romanian","Caraș-Severin","Domaşnea"
"Romania","Romanian","Arges","Domneşti"
"Romania","Romanian","Ilfov","Domneşti-Sârbi"
"Romania","Romanian","Ilfov","Domnești"
"Romania","Romanian","Vrancea","Domnești-Târg"
"Romania","Romanian","Iași","Domnița"
"Romania","Romanian","Satu Mare","Domănești"
"Romania","Romanian","Călărași","Dor Mărunt"
"Romania","Romanian","Arad","Dorgoş"
"Romania","Romanian","Suceava","Dorna Cândrenilor"
"Romania","Romanian","Suceava","Dorna-Arini"
"Romania","Romanian","Suceava","Dorneşti"
"Romania","Romanian","Tulcea","Dorobanţu"
"Romania","Romanian","Călărași","Dorobanţu"
"Romania","Romanian","Botoșani","Dorobanți"
"Romania","Romanian","Arad","Dorobanți"
"Romania","Romanian","Constanța","Dorobanțu"
"Romania","Romanian","Botoșani","Dorohoi"
"Romania","Romanian","Satu Mare","Dorolţ"
"Romania","Romanian","Alba","Doştat"
"Romania","Romanian","Teleorman","Dracea"
"Romania","Romanian","Botoșani","Dracșani"
"Romania","Romanian","Călărași","Dragalina"
"Romania","Romanian","Dâmbovița","Dragodana"
"Romania","Romanian","Dâmbovița","Dragodănești"
"Romania","Romanian","Bacău","Dragomir"
"Romania","Romanian","Neamț","Dragomireşti"
"Romania","Romanian","Maramureș","Dragomireşti"
"Romania","Romanian","Vaslui","Dragomireşti"
"Romania","Romanian","Dâmbovița","Dragomireşti"
"Romania","Romanian","Ilfov","Dragomireşti-Vale"
"Romania","Romanian","Ilfov","Dragomirești-Deal"
"Romania","Romanian","Arges","Dragoslavele"
"Romania","Romanian","Vrancea","Dragosloveni"
"Romania","Romanian","Călărași","Dragoș Vodă"
"Romania","Romanian","Sălaj","Dragu"
"Romania","Romanian","Călărași","Drajna Nouă"
"Romania","Romanian","Prahova","Drajna de Jos"
"Romania","Romanian","Prahova","Drajna de Sus"
"Romania","Romanian","Olt","Dranovățu"
"Romania","Romanian","Arad","Drauț"
"Romania","Romanian","Botoșani","Draxini"
"Romania","Romanian","Ialomița","Dridu"
"Romania","Romanian","Mehedinți","Drobeta-Turnu Severin"
"Romania","Romanian","Vaslui","Drânceni"
"Romania","Romanian","Teleorman","Drăcşani"
"Romania","Romanian","Teleorman","Drăcșenei"
"Romania","Romanian","Arges","Drăganu-Olteni"
"Romania","Romanian","Bihor","Drăgeşti"
"Romania","Romanian","Olt","Drăghiceni"
"Romania","Romanian","Arges","Drăghici"
"Romania","Romanian","Teleorman","Drăghinești"
"Romania","Romanian","Vâlcea","Drăgoeşti"
"Romania","Romanian","Ialomița","Drăgoeşti-Snagov"
"Romania","Romanian","Ialomița","Drăgoești"
"Romania","Romanian","Suceava","Drăgoiești"
"Romania","Romanian","Dolj","Drăgoteşti"
"Romania","Romanian","Gorj","Drăgoteşti"
"Romania","Romanian","Bacău","Drăgugești"
"Romania","Romanian","Galați","Drăguşeni"
"Romania","Romanian","Botoșani","Drăguşeni"
"Romania","Romanian","Suceava","Drăguşeni"
"Romania","Romanian","Gorj","Drăguţeşti"
"Romania","Romanian","Brașov","Drăguș"
"Romania","Romanian","Iași","Drăgușeni"
"Romania","Romanian","Satu Mare","Drăgușeni"
"Romania","Romanian","Dâmbovița","Drăgăești Ungureni"
"Romania","Romanian","Prahova","Drăgăneasa"
"Romania","Romanian","Prahova","Drăgăneşti"
"Romania","Romanian","Galați","Drăgăneşti"
"Romania","Romanian","Bihor","Drăgăneşti"
"Romania","Romanian","Teleorman","Drăgăneşti de Vede"
"Romania","Romanian","Olt","Drăgăneşti-Olt"
"Romania","Romanian","Teleorman","Drăgăneşti-Vlaşca"
"Romania","Romanian","Neamț","Drăgănești"
"Romania","Romanian","Vâlcea","Drăgăşani"
"Romania","Romanian","Dolj","Drănic"
"Romania","Romanian","Mehedinți","Dubova"
"Romania","Romanian","Vaslui","Duda"
"Romania","Romanian","Mehedinți","Dudașu"
"Romania","Romanian","Braila","Dudeşti"
"Romania","Romanian","Timiș","Dudeştii Vechi"
"Romania","Romanian","Timiș","Dudeștii Noi"
"Romania","Romanian","Teleorman","Dudu"
"Romania","Romanian","Neamț","Dulceşti"
"Romania","Romanian","Constanța","Dulcești"
"Romania","Romanian","Timiș","Dumbrava"
"Romania","Romanian","Iași","Dumbrava"
"Romania","Romanian","Prahova","Dumbrava"
"Romania","Romanian","Satu Mare","Dumbrava"
"Romania","Romanian","Bacău","Dumbrava"
"Romania","Romanian","Neamț","Dumbrava"
"Romania","Romanian","Neamț","Dumbrava Roşie"
"Romania","Romanian","Mehedinți","Dumbrava de Sus"
"Romania","Romanian","Constanța","Dumbrăveni"
"Romania","Romanian","Sibiu","Dumbrăveni"
"Romania","Romanian","Suceava","Dumbrăveni"
"Romania","Romanian","Vrancea","Dumbrăveni"
"Romania","Romanian","Prahova","Dumbrăveşti"
"Romania","Romanian","Brașov","Dumbrăviţa"
"Romania","Romanian","Maramureș","Dumbrăviţa"
"Romania","Romanian","Timiș","Dumbrăviţa"
"Romania","Romanian","Iași","Dumbrăvița"
"Romania","Romanian","Suceava","Dumbrăvița"
"Romania","Romanian","Botoșani","Dumbrăvița"
"Romania","Romanian","Botoșani","Dumeni"
"Romania","Romanian","Vaslui","Dumeşti"
"Romania","Romanian","Iași","Dumeşti"
"Romania","Romanian","Bistrița-Năsăud","Dumitra"
"Romania","Romanian","Olt","Dumitrești"
"Romania","Romanian","Vrancea","Dumitrești"
"Romania","Romanian","Bistrița-Năsăud","Dumitrița"
"Romania","Romanian","Constanța","Dunăreni"
"Romania","Romanian","Botoșani","Durneşti"
"Romania","Romanian","Călărași","Dâlga-Gară"
"Romania","Romanian","Dâmbovița","Dâmbovicioara"
"Romania","Romanian","Arges","Dâmbovicioara"
"Romania","Romanian","Buzău","Dâmbroca"
"Romania","Romanian","Prahova","Dâmbu"
"Romania","Romanian","Botoșani","Dângeni"
"Romania","Romanian","Harghita","Dârjiu"
"Romania","Romanian","Sibiu","Dârlos"
"Romania","Romanian","Mehedinți","Dârvari"
"Romania","Romanian","Ilfov","Dârvari"
"Romania","Romanian","Dâmbovița","Dârza"
"Romania","Romanian","Dolj","Dăbuleni"
"Romania","Romanian","Cluj","Dăbâca"
"Romania","Romanian","Tulcea","Dăeni"
"Romania","Romanian","Vâlcea","Dăeşti"
"Romania","Romanian","Bacău","Dămieneşti"
"Romania","Romanian","Bacău","Dămoc"
"Romania","Romanian","Neamț","Dămuc"
"Romania","Romanian","Maramureș","Dămăcușeni"
"Romania","Romanian","Mehedinți","Dănceu"
"Romania","Romanian","Gorj","Dănciuleşti"
"Romania","Romanian","Olt","Dăneasa"
"Romania","Romanian","Vaslui","Dăneşti"
"Romania","Romanian","Gorj","Dăneşti"
"Romania","Romanian","Harghita","Dăneşti"
"Romania","Romanian","Dolj","Dăneţi"
"Romania","Romanian","Suceava","Dărmăneşti"
"Romania","Romanian","Bacău","Dărmăneşti"
"Romania","Romanian","Dâmbovița","Dărmăneşti"
"Romania","Romanian","Arges","Dărmăneşti"
"Romania","Romanian","Ilfov","Dărăşti-Ilfov"
"Romania","Romanian","Giurgiu","Dărăști-Vlașca"
"Romania","Romanian","Buzău","Dăscălești"
"Romania","Romanian","Constanța","Eforie Nord"
"Romania","Romanian","Constanța","Eforie Sud"
"Romania","Romanian","Caraș-Severin","Eftimie Murgu"
"Romania","Romanian","Harghita","Eliseni"
"Romania","Romanian","Vaslui","Emil Racoviță"
"Romania","Romanian","Tulcea","Enisala"
"Romania","Romanian","Vaslui","Epureni"
"Romania","Romanian","Iași","Erbiceni"
"Romania","Romanian","Covasna","Estelnic"
"Romania","Romanian","Caraș-Severin","Ezeriş"
"Romania","Romanian","Mehedinți","Eşelniţa"
"Romania","Romanian","Giurgiu","Falaștoaca"
"Romania","Romanian","Suceava","Falcău"
"Romania","Romanian","Bacău","Faraoaní"
"Romania","Romanian","Alba","Feisa"
"Romania","Romanian","Brașov","Feldioara"
"Romania","Romanian","Bistrița-Năsăud","Feldru"
"Romania","Romanian","Cluj","Feleacu"
"Romania","Romanian","Harghita","Feliceni"
"Romania","Romanian","Arad","Felnac"
"Romania","Romanian","Alba","Feneș"
"Romania","Romanian","Bacău","Ferestrău-Oituz"
"Romania","Romanian","Vaslui","Ferești"
"Romania","Romanian","Ialomița","Feteşti"
"Romania","Romanian","Iași","Fetești"
"Romania","Romanian","Ialomița","Fetești-Gară"
"Romania","Romanian","Timiș","Fibiș"
"Romania","Romanian","Dâmbovița","Fieni"
"Romania","Romanian","Ialomița","Fierbinţi-Târg"
"Romania","Romanian","Dâmbovița","Fierbinți"
"Romania","Romanian","Ialomița","Fierbinții de Jos"
"Romania","Romanian","Ialomița","Fierbinții de Sus"
"Romania","Romanian","Sălaj","Fildu de Jos"
"Romania","Romanian","Covasna","Filia"
"Romania","Romanian","Dolj","Filiaşi"
"Romania","Romanian","Harghita","Filiaș"
"Romania","Romanian","Neamț","Filioara"
"Romania","Romanian","Bacău","Filipeni"
"Romania","Romanian","Bacău","Filipeşti"
"Romania","Romanian","Prahova","Filipeştii de Pădure"
"Romania","Romanian","Prahova","Filipeştii de Târg"
"Romania","Romanian","Bihor","Finiş"
"Romania","Romanian","Dâmbovița","Finta Mare"
"Romania","Romanian","Vrancea","Fitioneşti"
"Romania","Romanian","Cluj","Fizeşu Gherlii"
"Romania","Romanian","Caraș-Severin","Fizeș"
"Romania","Romanian","Brașov","Fișer"
"Romania","Romanian","Mehedinți","Floreşti"
"Romania","Romanian","Cluj","Floreşti"
"Romania","Romanian","Prahova","Floreşti"
"Romania","Romanian","Giurgiu","Florești"
"Romania","Romanian","Gorj","Florești"
"Romania","Romanian","Buzău","Florica"
"Romania","Romanian","Covasna","Floroaia"
"Romania","Romanian","Botoșani","Flămânzi"
"Romania","Romanian","Iași","Focuri"
"Romania","Romanian","Vrancea","Focșani"
"Romania","Romanian","Timiș","Foeni"
"Romania","Romanian","Bihor","Foglaş"
"Romania","Romanian","Satu Mare","Foieni"
"Romania","Romanian","Galați","Folteşti"
"Romania","Romanian","Caraș-Severin","Forotic"
"Romania","Romanian","Bihor","Forău"
"Romania","Romanian","Suceava","Forăşti"
"Romania","Romanian","Suceava","Frasin"
"Romania","Romanian","Cluj","Frata"
"Romania","Romanian","Dolj","Fratoștița"
"Romania","Romanian","Tulcea","Frecăţei"
"Romania","Romanian","Braila","Frecăţei"
"Romania","Romanian","Harghita","Frumoasa"
"Romania","Romanian","Teleorman","Frumoasa"
"Romania","Romanian","Bacău","Frumoasa"
"Romania","Romanian","Suceava","Frumosu"
"Romania","Romanian","Călărași","Frumuşani"
"Romania","Romanian","Botoșani","Frumuşica"
"Romania","Romanian","Galați","Frumuşiţa"
"Romania","Romanian","Bacău","Frumușelu"
"Romania","Romanian","Arad","Frumușeni"
"Romania","Romanian","Vaslui","Fruntișeni"
"Romania","Romanian","Bistrița-Năsăud","Frunzi"
"Romania","Romanian","Călărași","Frăsinet"
"Romania","Romanian","Teleorman","Frăsinet"
"Romania","Romanian","Giurgiu","Frăteşti"
"Romania","Romanian","Suceava","Frătăuţii Noi"
"Romania","Romanian","Suceava","Frătăuţii Vechi"
"Romania","Romanian","Prahova","Fulga de Jos"
"Romania","Romanian","Prahova","Fulga de Sus"
"Romania","Romanian","Brașov","Fundata"
"Romania","Romanian","Ilfov","Fundeni"
"Romania","Romanian","Galați","Fundeni"
"Romania","Romanian","Buzău","Fundeni"
"Romania","Romanian","Suceava","Fundu Moldovei"
"Romania","Romanian","Bacău","Fundu Răcăciuni"
"Romania","Romanian","Călărași","Fundulea"
"Romania","Romanian","Galați","Furcenii Noi"
"Romania","Romanian","Teleorman","Furculești"
"Romania","Romanian","Buzău","Furtunești"
"Romania","Romanian","Suceava","Fântâna Mare"
"Romania","Romanian","Suceava","Fântânele"
"Romania","Romanian","Teleorman","Fântânele"
"Romania","Romanian","Arad","Fântânele"
"Romania","Romanian","Constanța","Fântânele"
"Romania","Romanian","Prahova","Fântânele"
"Romania","Romanian","Iași","Fântânele"
"Romania","Romanian","Galați","Fântânele"
"Romania","Romanian","Dâmbovița","Fântânele"
"Romania","Romanian","Timiș","Fârdea"
"Romania","Romanian","Caraș-Severin","Fârliug"
"Romania","Romanian","Galați","Fârţăneşti"
"Romania","Romanian","Vaslui","Fâstâci"
"Romania","Romanian","Constanța","Făclia"
"Romania","Romanian","Ialomița","Făcăeni"
"Romania","Romanian","Dolj","Făcăi"
"Romania","Romanian","Timiș","Făget"
"Romania","Romanian","Bacău","Făget"
"Romania","Romanian","Prahova","Făgetu"
"Romania","Romanian","Arges","Făgetu"
"Romania","Romanian","Olt","Făgeţelu"
"Romania","Romanian","Brașov","Făgăraș"
"Romania","Romanian","Vaslui","Fălciu"
"Romania","Romanian","Olt","Fălcoiu"
"Romania","Romanian","Suceava","Fălticeni"
"Romania","Romanian","Neamț","Fărcaşa"
"Romania","Romanian","Maramureș","Fărcaşa"
"Romania","Romanian","Olt","Fărcaşele"
"Romania","Romanian","Dolj","Fărcaș"
"Romania","Romanian","Olt","Fărcașu de Jos"
"Romania","Romanian","Gorj","Fărcăşeşti"
"Romania","Romanian","Iași","Fărcășeni"
"Romania","Romanian","Vâlcea","Fărtăţeşti"
"Romania","Romanian","Alba","Fărău"
"Romania","Romanian","Braila","Făurei"
"Romania","Romanian","Neamț","Făurei"
"Romania","Romanian","Vâlcea","Făureşti"
"Romania","Romanian","Galați","Galaţi"
"Romania","Romanian","Bistrița-Năsăud","Galaţii Bistriţei"
"Romania","Romanian","Bacău","Galbeni"
"Romania","Romanian","Braila","Galbenu"
"Romania","Romanian","Alba","Galda de Jos"
"Romania","Romanian","Vâlcea","Galicea"
"Romania","Romanian","Dolj","Galicea Mare"
"Romania","Romanian","Dolj","Galiciuica"
"Romania","Romanian","Bihor","Galoșpetreu"
"Romania","Romanian","Arad","Galșa"
"Romania","Romanian","Vrancea","Garoafa"
"Romania","Romanian","Tulcea","Garvăn"
"Romania","Romanian","Timiș","Gavojdia"
"Romania","Romanian","Cluj","Geaca"
"Romania","Romanian","Arges","Geamăna"
"Romania","Romanian","Timiș","Gelu"
"Romania","Romanian","Dâmbovița","Gemenea Brătulești"
"Romania","Romanian","Braila","Gemenele"
"Romania","Romanian","Mehedinți","Gemeni"
"Romania","Romanian","Hunedoara","General Berthelot"
"Romania","Romanian","Hunedoara","Geoagiu"
"Romania","Romanian","Botoșani","George Enescu"
"Romania","Romanian","Bihor","Gepiu"
"Romania","Romanian","Prahova","Gheaba"
"Romania","Romanian","Dâmbovița","Gheboaia"
"Romania","Romanian","Dâmbovița","Gheboieni"
"Romania","Romanian","Hunedoara","Ghelari"
"Romania","Romanian","Covasna","Ghelinţa"
"Romania","Romanian","Bacău","Gheorghe Doja"
"Romania","Romanian","Ialomița","Gheorghe Doja"
"Romania","Romanian","Ialomița","Gheorghe Lazăr"
"Romania","Romanian","Harghita","Gheorgheni"
"Romania","Romanian","Cluj","Gheorghieni"
"Romania","Romanian","Buzău","Ghergheasa"
"Romania","Romanian","Vaslui","Ghergheşti"
"Romania","Romanian","Prahova","Gherghiţa"
"Romania","Romanian","Cluj","Gherla"
"Romania","Romanian","Ilfov","Ghermănești"
"Romania","Romanian","Vaslui","Ghermănești"
"Romania","Romanian","Caraș-Severin","Gherteniș"
"Romania","Romanian","Neamț","Gherăeşti"
"Romania","Romanian","Buzău","Gherăseni"
"Romania","Romanian","Satu Mare","Gherţa Mică"
"Romania","Romanian","Satu Mare","Gherța Mare"
"Romania","Romanian","Covasna","Ghidfalău"
"Romania","Romanian","Dolj","Ghidici"
"Romania","Romanian","Galați","Ghidigeni"
"Romania","Romanian","Bihor","Ghighișeni"
"Romania","Romanian","Timiș","Ghilad"
"Romania","Romanian","Brașov","Ghimbav"
"Romania","Romanian","Bacău","Ghimeş-Făget"
"Romania","Romanian","Bacău","Ghimeș"
"Romania","Romanian","Olt","Ghimpați"
"Romania","Romanian","Giurgiu","Ghimpați"
"Romania","Romanian","Olt","Ghimpețeni"
"Romania","Romanian","Dolj","Ghindeni"
"Romania","Romanian","Neamț","Ghindăoani"
"Romania","Romanian","Constanța","Ghindăreşti"
"Romania","Romanian","Dâmbovița","Ghinești"
"Romania","Romanian","Olt","Ghioca"
"Romania","Romanian","Bihor","Ghiorac"
"Romania","Romanian","Arad","Ghioroc"
"Romania","Romanian","Vâlcea","Ghioroiu"
"Romania","Romanian","Prahova","Ghioșești"
"Romania","Romanian","Dâmbovița","Ghirdoveni"
"Romania","Romanian","Timiș","Ghiroda"
"Romania","Romanian","Dolj","Ghizdăvești"
"Romania","Romanian","Timiș","Ghizela"
"Romania","Romanian","Timiș","Giarmata"
"Romania","Romanian","Timiș","Giarmata-Vii"
"Romania","Romanian","Timiș","Giera"
"Romania","Romanian","Dolj","Gighera"
"Romania","Romanian","Cluj","Gilău"
"Romania","Romanian","Bacău","Gioseni"
"Romania","Romanian","Bihor","Girișu de Criș"
"Romania","Romanian","Timiș","Giroc"
"Romania","Romanian","Neamț","Girov"
"Romania","Romanian","Dolj","Giubega"
"Romania","Romanian","Maramureș","Giuleşti"
"Romania","Romanian","Timiș","Giulvăz"
"Romania","Romanian","Ialomița","Giurgeni"
"Romania","Romanian","Giurgiu","Giurgiu"
"Romania","Romanian","Dolj","Giurgiţa"
"Romania","Romanian","Sălaj","Giurtelecu Șimleului"
"Romania","Romanian","Olt","Giuvărăşti"
"Romania","Romanian","Caraș-Severin","Glimboca"
"Romania","Romanian","Ilfov","Glina"
"Romania","Romanian","Dâmbovița","Glod"
"Romania","Romanian","Buzău","Glodeanu-Siliştea"
"Romania","Romanian","Buzău","Glodeanu-Sărat"
"Romania","Romanian","Dâmbovița","Glodeni"
"Romania","Romanian","Iași","Glodenii Gândului"
"Romania","Romanian","Gorj","Glogova"
"Romania","Romanian","Vâlcea","Glăvile"
"Romania","Romanian","Bacău","Glăvăneşti"
"Romania","Romanian","Mehedinți","Godeanu"
"Romania","Romanian","Arges","Godeni"
"Romania","Romanian","Gorj","Godineşti"
"Romania","Romanian","Iași","Goești"
"Romania","Romanian","Giurgiu","Gogoşari"
"Romania","Romanian","Mehedinți","Gogoşu"
"Romania","Romanian","Dolj","Gogoşu"
"Romania","Romanian","Galați","Gohor"
"Romania","Romanian","Dolj","Goicea"
"Romania","Romanian","Dolj","Goiești"
"Romania","Romanian","Vrancea","Goleşti"
"Romania","Romanian","Arges","Golești"
"Romania","Romanian","Vrancea","Gologanu"
"Romania","Romanian","Iași","Golăiești"
"Romania","Romanian","Vâlcea","Goranu"
"Romania","Romanian","Iași","Gorban"
"Romania","Romanian","Botoșani","Gorbăneşti"
"Romania","Romanian","Arges","Gorganu"
"Romania","Romanian","Prahova","Gorgota"
"Romania","Romanian","Dâmbovița","Gorgota"
"Romania","Romanian","Prahova","Gornet"
"Romania","Romanian","Prahova","Gornet-Cricov"
"Romania","Romanian","Caraș-Severin","Goruia"
"Romania","Romanian","Prahova","Goruna"
"Romania","Romanian","Iași","Goruni"
"Romania","Romanian","Olt","Gostavăţu"
"Romania","Romanian","Giurgiu","Gostinari"
"Romania","Romanian","Giurgiu","Gostinu"
"Romania","Romanian","Timiș","Gottlob"
"Romania","Romanian","Giurgiu","Goştinari-Văcăreşti"
"Romania","Romanian","Neamț","Goșmani"
"Romania","Romanian","Timiș","Grabăț"
"Romania","Romanian","Prahova","Gradiștea"
"Romania","Romanian","Iași","Grajduri"
"Romania","Romanian","Teleorman","Gratia"
"Romania","Romanian","Giurgiu","Greaca"
"Romania","Romanian","Vâlcea","Greblești"
"Romania","Romanian","Buzău","Grebănu"
"Romania","Romanian","Buzău","Greceanca"
"Romania","Romanian","Dolj","Greceşti"
"Romania","Romanian","Dâmbovița","Greci"
"Romania","Romanian","Mehedinți","Greci"
"Romania","Romanian","Tulcea","Greci"
"Romania","Romanian","Olt","Greci"
"Romania","Romanian","Caraș-Severin","Greoni"
"Romania","Romanian","Ialomița","Grindu"
"Romania","Romanian","Tulcea","Grindu"
"Romania","Romanian","Neamț","Grinţieş"
"Romania","Romanian","Ialomița","Griviţa"
"Romania","Romanian","Vaslui","Griviţa"
"Romania","Romanian","Galați","Griviţa"
"Romania","Romanian","Olt","Grojdibodu"
"Romania","Romanian","Braila","Gropeni"
"Romania","Romanian","Iași","Gropniţa"
"Romania","Romanian","Olt","Gropșani"
"Romania","Romanian","Iași","Grozeşti"
"Romania","Romanian","Mehedinți","Grozeşti"
"Romania","Romanian","Dâmbovița","Grozăvești"
"Romania","Romanian","Maramureș","Groşi"
"Romania","Romanian","Prahova","Groșani"
"Romania","Romanian","Bihor","Groși"
"Romania","Romanian","Maramureș","Groșii Țibleșului"
"Romania","Romanian","Mehedinți","Gruia"
